n,p,r,s,Dinic,EK,MPM
1000,0.6,1000,418778181013,,,0.13445
1000,0.6,1000,278111458270,,,0.197893
1200,0.6,1200,545736016558,,,0.448498
1200,0.6,1200,299047191816,,,0.864118
1200,0.6,1200,166431797074,,,0.797897
1200,0.6,1200,453987665269,,,0.662594
1200,0.6,1200,281334293814,,,0.4328
1200,0.6,1200,438497678033,,,0.311841
1400,0.6,1400,602871844122,,,0.585976
1400,0.6,1400,930803901114,,,0.748729
1400,0.6,1400,597496138302,,,0.597661
1400,0.6,1400,652324632030,,,0.57942
1400,0.6,1400,25747954532,,,0.549336
1400,0.6,1400,811198987258,,,0.660789
1600,0.6,1600,495260368669,,,0.927347
1600,0.6,1600,49879205360,,,1.17607
1600,0.6,1600,227320823912,,,0.900282
1600,0.6,1600,35542718267,,,1.08128
1600,0.6,1600,983068174300,,,1.13776
1600,0.6,1600,76314685181,,,1.01777
1800,0.6,1800,660228927566,,,1.74309
1800,0.6,1800,798378975888,,,2.31824
1800,0.6,1800,812752895920,,,2.21612
1800,0.6,1800,741509162222,,,1.35221
1800,0.6,1800,929225732314,,,1.48847
1800,0.6,1800,924669288894,,,1.4127
2000,0.6,2000,189675732866,,,2.1756
2000,0.6,2000,881649843682,,,1.82308
2000,0.6,2000,233836665917,,,2.40311
2000,0.6,2000,685015907746,,,2.47183
2000,0.6,2000,610138692551,,,3.04567
2000,0.6,2000,880263017658,,,2.62899
2200,0.6,2200,623415310680,,,2.44571
2200,0.6,2200,297183501351,,,1.87338
2200,0.6,2200,361569371386,,,2.60885
2200,0.6,2200,537446284115,,,2.71617
2200,0.6,2200,892818301842,,,5.07138
2200,0.6,2200,481871702817,,,2.42345
2400,0.6,2400,463480053805,,,2.914
2400,0.6,2400,101984175569,,,2.7161
2400,0.6,2400,931495366419,,,2.82205
2400,0.6,2400,706564091129,,,3.91662
2400,0.6,2400,512996842442,,,3.7915
2400,0.6,2400,484132418265,,,2.66584
2600,0.6,2600,575341163064,,,3.95703
2600,0.6,2600,214089086340,,,5.09911
2600,0.6,2600,925335808455,,,5.44389
2600,0.6,2600,157468224393,,,3.87603
2600,0.6,2600,606489892900,,,4.18162
2600,0.6,2600,46031227395,,,4.20963
2800,0.6,2800,131175554922,,,6.10128
2800,0.6,2800,531264546903,,,4.57784
2800,0.6,2800,963617992065,,,4.07928
2800,0.6,2800,826327434133,,,4.55501
2800,0.6,2800,763532212448,,,7.16308
2800,0.6,2800,366851049116,,,5.20157
3000,0.6,3000,868146945454,,,6.32001
3000,0.6,3000,594562975156,,,6.65374
3000,0.6,3000,989008118170,,,9.63567
3000,0.6,3000,403461997971,,,8.84215
3000,0.6,3000,403098361308,,,5.52295
3000,0.6,3000,177857275882,,,5.522
3200,0.6,3200,990516787879,,,8.14173
3200,0.6,3200,451016962952,,,5.9513
3200,0.6,3200,98370763985,,,7.82048
3200,0.6,3200,249735374525,,,12.1509
3200,0.6,3200,221654793408,,,7.31948
3200,0.6,3200,534815563709,,,6.34437
3400,0.6,3400,235142300278,,,9.14545
3400,0.6,3400,73910517878,,,9.00958
3400,0.6,3400,739425559443,,,8.77323
3400,0.6,3400,803460584703,,,8.89327
3400,0.6,3400,985957814749,,,9.25335
3400,0.6,3400,501427785916,,,8.99698
3600,0.6,3600,722491417829,,,12.0086
3600,0.6,3600,343655621106,,,10.1343
3600,0.6,3600,454650514928,,,10.8475
3600,0.6,3600,146147501831,,,10.4296
3600,0.6,3600,29258109856,,,13.0663
3600,0.6,3600,488012696946,,,8.76731
3800,0.6,3800,71588539316,,,12.7126
3800,0.6,3800,577083782999,,,21.1289
3800,0.6,3800,990280104143,,,13.4925
3800,0.6,3800,587303461925,,,11.6093
3800,0.6,3800,661082465012,,,14.8413
3800,0.6,3800,667177574034,,,14.9478
4000,0.6,4000,796303195840,,,14.7789
4000,0.6,4000,731447058535,,,12.6755
4000,0.6,4000,196329518696,,,12.2671
4000,0.6,4000,478281298937,,,22.7392
4000,0.6,4000,866742532705,,,11.7234
4000,0.6,4000,13788525886,,,13.0533
4200,0.6,4200,849404893319,,,19.3655
4200,0.6,4200,228110718677,,,17.3615
4200,0.6,4200,576021154891,,,15.1313
4200,0.6,4200,653328401962,,,18.3457
4200,0.6,4200,828226294537,,,14.9045
4200,0.6,4200,136928377717,,,16.502
4400,0.6,4400,848494579573,,,34.6814
4400,0.6,4400,214524550628,,,20.0372
4400,0.6,4400,732458376362,,,17.5832
4400,0.6,4400,31687238389,,,21.5532
4400,0.6,4400,358641747890,,,15.8152
4400,0.6,4400,748631208380,,,20.0557
4600,0.6,4600,772962181408,,,19.0159
4600,0.6,4600,806627589689,,,28.637
4600,0.6,4600,467659207569,,,20.8833
4600,0.6,4600,311697067774,,,26.1073
4600,0.6,4600,199957487073,,,20.6724
4600,0.6,4600,121464785393,,,22.7682
4800,0.6,4800,915624822410,,,27.9077
4800,0.6,4800,206629838602,,,22.8886
4800,0.6,4800,958093253551,,,26.4463
4800,0.6,4800,516275870117,,,24.9581
4800,0.6,4800,312217839952,,,22.3868
4800,0.6,4800,67078764947,,,20.0526
5000,0.6,5000,497718899065,,,26.6934
5000,0.6,5000,225974727968,,,34.7331
5000,0.6,5000,93197766327,,,23.1196
5000,0.6,5000,901584456933,,,29.2539
5000,0.6,5000,772065299964,,,23.336
5000,0.6,5000,717843514651,,,26.8312
1000,0.7,1000,230261533272,,,0.288492
1000,0.7,1000,785894953771,,,0.40862
1000,0.7,1000,291645899493,,,0.423855
1000,0.7,1000,824063879564,,,0.311867
1000,0.7,1000,632682679823,,,0.385074
1000,0.7,1000,209408461020,,,0.332598
1200,0.7,1200,758965563601,,,0.629076
1200,0.7,1200,356757921629,,,0.465714
1200,0.7,1200,897535677625,,,0.57705
1200,0.7,1200,204376888194,,,0.903403
1200,0.7,1200,450068236645,,,0.997654
1200,0.7,1200,942936667149,,,0.576249
1400,0.7,1400,211308817046,,,0.711523
1400,0.7,1400,857920228629,,,0.80215
1400,0.7,1400,258167682412,,,0.994069
1400,0.7,1400,954803420460,,,0.888165
1400,0.7,1400,526573755702,,,0.624152
1400,0.7,1400,605692885295,,,0.828981
1600,0.7,1600,871423887254,,,1.5994
1600,0.7,1600,682169928998,,,1.09982
1600,0.7,1600,665852393303,,,1.09009
1600,0.7,1600,344523095988,,,1.29897
1600,0.7,1600,743946437687,,,1.17597
1600,0.7,1600,135537318258,,,1.6656
1800,0.7,1800,424497551766,,,1.95788
1800,0.7,1800,6126884949,,,1.74881
1800,0.7,1800,132314269246,,,1.81296
1800,0.7,1800,795052835888,,,1.72018
1800,0.7,1800,670879800271,,,1.42781
1800,0.7,1800,839262278364,,,1.9207
2000,0.7,2000,22123544393,,,1.90131
2000,0.7,2000,827666989696,,,2.38733
2000,0.7,2000,333281713295,,,2.35969
2000,0.7,2000,180954985230,,,4.8969
2000,0.7,2000,178007624965,,,2.40013
2000,0.7,2000,587462627411,,,2.49714
2200,0.7,2200,594693808096,,,3.19625
2200,0.7,2200,536527018150,,,2.79546
2200,0.7,2200,13428427404,,,3.19257
2200,0.7,2200,595197202239,,,2.98181
2200,0.7,2200,39775612757,,,3.30685
2200,0.7,2200,109129329414,,,5.15702
2400,0.7,2400,424261151560,,,4.3278
2400,0.7,2400,611108034253,,,4.67618
2400,0.7,2400,497337914150,,,3.89441
2400,0.7,2400,96133664904,,,3.78759
2400,0.7,2400,704773138723,,,4.20114
2400,0.7,2400,758942642327,,,3.77543
2600,0.7,2600,207704093482,,,7.72837
2600,0.7,2600,633736426592,,,5.70526
2600,0.7,2600,300616747208,,,5.43721
2600,0.7,2600,421536978060,,,4.84185
2600,0.7,2600,794253117937,,,4.48367
2600,0.7,2600,1556966754,,,8.4166
2800,0.7,2800,459580382551,,,9.02632
2800,0.7,2800,642644619360,,,6.99482
2800,0.7,2800,361018280347,,,6.24437
2800,0.7,2800,480213655362,,,9.87967
2800,0.7,2800,223290512160,,,7.22659
2800,0.7,2800,812118601531,,,5.59477
3000,0.7,3000,99886043071,,,7.02887
3000,0.7,3000,744077222423,,,7.44069
3000,0.7,3000,21310943689,,,9.24205
3000,0.7,3000,94736924782,,,7.13287
3000,0.7,3000,194083917665,,,9.54513
3000,0.7,3000,447062465168,,,13.913
3200,0.7,3200,615143601010,,,12.4669
3200,0.7,3200,908297560250,,,12.5729
3200,0.7,3200,97323072116,,,10.6922
3200,0.7,3200,140640064583,,,9.57124
3200,0.7,3200,665919654943,,,10.2702
3200,0.7,3200,40032802465,,,8.71169
3400,0.7,3400,145819695558,,,9.92076
3400,0.7,3400,579717035979,,,15.9604
3400,0.7,3400,41466011125,,,13.8728
3400,0.7,3400,659458883572,,,11.6574
3400,0.7,3400,845549825806,,,10.21
3400,0.7,3400,25615367550,,,13.2705
3600,0.7,3600,904232248323,,,13.0423
3600,0.7,3600,992324690184,,,13.1371
3600,0.7,3600,806546835512,,,21.2068
3600,0.7,3600,490849529504,,,15.0673
3600,0.7,3600,678237509513,,,11.6883
3600,0.7,3600,731125438619,,,15.2234
3800,0.7,3800,964653502622,,,14.2705
3800,0.7,3800,202278509884,,,13.7251
3800,0.7,3800,604423771062,,,20.0654
3800,0.7,3800,923754975647,,,13.4185
3800,0.7,3800,176632359968,,,17.3489
3800,0.7,3800,846390750598,,,27.363
4000,0.7,4000,967191524107,,,22.0796
4000,0.7,4000,706092280041,,,18.8086
4000,0.7,4000,35535450898,,,31.3065
4000,0.7,4000,457499413698,,,22.9686
4000,0.7,4000,962528370343,,,20.152
4000,0.7,4000,245702367293,,,23.9255
4200,0.7,4200,441501970183,,,21.0064
4200,0.7,4200,89653908047,,,28.1098
4200,0.7,4200,384205048920,,,18.3893
4200,0.7,4200,118051504949,,,20.1206
4200,0.7,4200,195888597302,,,20.5835
4200,0.7,4200,164346032557,,,20.908
4400,0.7,4400,163734423903,,,27.1909
4400,0.7,4400,748850316905,,,24.5747
4400,0.7,4400,614917598715,,,24.9037
4400,0.7,4400,578778280283,,,29.653
4400,0.7,4400,725028755082,,,24.4598
4400,0.7,4400,947406551667,,,27.2511
4600,0.7,4600,686039669995,,,24.9041
4600,0.7,4600,922675508975,,,27.973
4600,0.7,4600,379402274125,,,30.7841
4600,0.7,4600,579896347070,,,26.2196
4600,0.7,4600,628908485685,,,27.3429
4600,0.7,4600,268819938644,,,26.5917
4800,0.7,4800,530221863001,,,34.2921
4800,0.7,4800,799234390161,,,30.9668
4800,0.7,4800,725583254356,,,35.6311
4800,0.7,4800,372305394589,,,36.8146
4800,0.7,4800,409896907161,,,29.4484
4800,0.7,4800,662022164264,,,31.7823
5000,0.7,5000,648177917658,,,36.3027
5000,0.7,5000,957049923785,,,35.5386
5000,0.7,5000,278706714880,,,42.592
5000,0.7,5000,349582459770,,,34.6139
5000,0.7,5000,112695079694,,,42.7698
5000,0.7,5000,996677213838,,,38.89
1000,0.8,1000,775307156862,,,0.506689
1000,0.8,1000,835563231480,,,0.558538
1000,0.8,1000,801924784861,,,0.686698
1000,0.8,1000,99607859053,,,0.238923
1000,0.8,1000,158061403802,,,0.260918
1000,0.8,1000,418756468479,,,0.348676
1200,0.8,1200,396453168227,,,0.699679
1200,0.8,1200,789475063232,,,0.511504
1200,0.8,1200,445864215068,,,0.611944
1200,0.8,1200,279880009817,,,0.385994
1200,0.8,1200,574736201377,,,0.708699
1200,0.8,1200,153177646224,,,0.62836
1400,0.8,1400,346780133740,,,0.780005
1400,0.8,1400,219819583064,,,0.833049
1400,0.8,1400,498578581824,,,0.678115
1400,0.8,1400,62826259570,,,0.733666
1400,0.8,1400,44535293231,,,0.725739
1400,0.8,1400,358983542036,,,0.868168
1600,0.8,1600,951215330149,,,1.19162
1600,0.8,1600,13322374460,,,1.04153
1600,0.8,1600,180369391443,,,1.11275
1600,0.8,1600,487455999878,,,1.1996
1600,0.8,1600,825341080485,,,1.433
1600,0.8,1600,298335416813,,,1.3642
1800,0.8,1800,747493673499,,,3.13927
1800,0.8,1800,121395692340,,,1.66532
1800,0.8,1800,614344691717,,,2.5497
1800,0.8,1800,926394168865,,,1.98234
1800,0.8,1800,144980220212,,,2.55992
1800,0.8,1800,434959054232,,,2.17285
2000,0.8,2000,87979128112,,,2.761
2000,0.8,2000,640351120566,,,2.97214
2000,0.8,2000,177789362378,,,3.18189
2000,0.8,2000,242876306704,,,2.16384
2000,0.8,2000,867365121292,,,2.96805
2000,0.8,2000,996224137972,,,5.13578
2200,0.8,2200,478854112250,,,4.2106
2200,0.8,2200,570585980388,,,4.81275
2200,0.8,2200,954267371516,,,4.09447
2200,0.8,2200,919143814020,,,3.65278
2200,0.8,2200,268664711732,,,3.77256
2200,0.8,2200,789820811847,,,3.57929
2400,0.8,2400,787040223364,,,5.8975
2400,0.8,2400,350323566353,,,5.11909
2400,0.8,2400,643142623974,,,6.14146
2400,0.8,2400,542551765807,,,9.13247
2400,0.8,2400,70903698838,,,6.85999
2400,0.8,2400,705170402809,,,5.64007
2600,0.8,2600,587349620283,,,6.17031
2600,0.8,2600,623132960036,,,5.97846
2600,0.8,2600,944095600890,,,4.85808
2600,0.8,2600,689975405096,,,5.21683
2600,0.8,2600,443327902724,,,6.88389
2600,0.8,2600,305964790203,,,8.97712
2800,0.8,2800,529474487079,,,6.39399
2800,0.8,2800,44492499879,,,7.3109
2800,0.8,2800,645569828709,,,8.42366
2800,0.8,2800,251741989949,,,8.7038
2800,0.8,2800,441317964540,,,11.4938
2800,0.8,2800,447630640850,,,8.13693
3000,0.8,3000,519954961598,,,8.97566
3000,0.8,3000,10621342141,,,8.67688
3000,0.8,3000,554499956987,,,10.4135
3000,0.8,3000,224541672292,,,12.717
3000,0.8,3000,30300871386,,,9.87667
3000,0.8,3000,146320931995,,,11.9593
3200,0.8,3200,453844835586,,,14.1233
3200,0.8,3200,409320787508,,,12.5683
3200,0.8,3200,529111656119,,,13.0747
3200,0.8,3200,270431603655,,,8.93062
3200,0.8,3200,510284310364,,,12.1846
3200,0.8,3200,921517145043,,,11.1537
3400,0.8,3400,890413477131,,,16.7999
3400,0.8,3400,713132990268,,,13.5245
3400,0.8,3400,87037440940,,,14.9452
3400,0.8,3400,345326673997,,,12.0475
3400,0.8,3400,561420548523,,,15.3934
3400,0.8,3400,792730132508,,,15.0839
3600,0.8,3600,838323465902,,,12.7219
3600,0.8,3600,549676377770,,,14.2694
3600,0.8,3600,670959493806,,,21.4109
3600,0.8,3600,550633768015,,,16.8757
3600,0.8,3600,166271647647,,,16.1832
3600,0.8,3600,480805630373,,,24.0966
3800,0.8,3800,624944711975,,,24.2395
3800,0.8,3800,969381384206,,,14.569
3800,0.8,3800,843501178217,,,15.53
3800,0.8,3800,713758797302,,,34.2713
3800,0.8,3800,270502859948,,,20.5371
3800,0.8,3800,640737714331,,,18.6737
4000,0.8,4000,122696807373,,,35.2611
4000,0.8,4000,306853354780,,,23.109
4000,0.8,4000,665994143196,,,22.5108
4000,0.8,4000,803451451807,,,31.4661
4000,0.8,4000,991723596358,,,24.0385
4000,0.8,4000,493015072933,,,23.511
4200,0.8,4200,652705009446,,,26.8188
4200,0.8,4200,25231500916,,,23.4032
4200,0.8,4200,708364242161,,,26.9339
4200,0.8,4200,110715306417,,,20.5067
4200,0.8,4200,694550397640,,,30.3216
4200,0.8,4200,976851101718,,,26.019
4400,0.8,4400,53311525489,,,35.0612
4400,0.8,4400,965692205433,,,34.1666
4400,0.8,4400,628056563623,,,32.4566
4400,0.8,4400,430436063037,,,27.5302
4400,0.8,4400,31901675688,,,33.7056
4400,0.8,4400,524399623390,,,35.3087
4600,0.8,4600,315129453107,,,41.8123
4600,0.8,4600,22834099244,,,42.3066
4600,0.8,4600,663487982211,,,39.6438
4600,0.8,4600,961079415465,,,40.4875
4600,0.8,4600,797501719757,,,39.731
4600,0.8,4600,143042186204,,,38.3401
4800,0.8,4800,31223639527,,,44.1256
4800,0.8,4800,582625334549,,,37.0397
4800,0.8,4800,428589087584,,,43.4218
4800,0.8,4800,114586349776,,,49.0545
4800,0.8,4800,956598843839,,,40.9541
4800,0.8,4800,819534017260,,,46.9484
5000,0.8,5000,628341369409,,,45.997
5000,0.8,5000,822865361023,,,46.8573
5000,0.8,5000,294643025286,,,38.8894
5000,0.8,5000,119418389724,,,67.5233
5000,0.8,5000,73494979565,,,42.3971
5000,0.8,5000,601020028310,,,36.772
1000,0.9,1000,752342782469,,,0.352835
1000,0.9,1000,607657356637,,,0.609433
1000,0.9,1000,380841360493,,,0.402336
1000,0.9,1000,45992771672,,,0.368071
1000,0.9,1000,124656259615,,,0.520205
1000,0.9,1000,401935016277,,,0.483141
1200,0.9,1200,733215739137,,,0.628952
1200,0.9,1200,403145295942,,,0.606824
1200,0.9,1200,689811424019,,,0.840731
1200,0.9,1200,865954881240,,,0.634138
1200,0.9,1200,552043425593,,,0.771219
1200,0.9,1200,28120715459,,,0.663521
1400,0.9,1400,522028317761,,,1.02513
1400,0.9,1400,269944407624,,,0.897185
1400,0.9,1400,618946339556,,,0.944895
1400,0.9,1400,172667000844,,,1.19853
1400,0.9,1400,218468384134,,,0.895975
1400,0.9,1400,504364512218,,,1.11338
1600,0.9,1600,59745516451,,,2.44432
1600,0.9,1600,718769401137,,,2.7667
1600,0.9,1600,711352943656,,,2.23188
1600,0.9,1600,52771567018,,,1.95243
1600,0.9,1600,77433876276,,,2.31172
1600,0.9,1600,262801557621,,,1.9055
1800,0.9,1800,499713528270,,,2.79855
1800,0.9,1800,967729009037,,,1.49386
1800,0.9,1800,780393740643,,,1.82908
1800,0.9,1800,661307422903,,,2.37208
1800,0.9,1800,901932464198,,,2.60072
1800,0.9,1800,475073609379,,,2.59685
2000,0.9,2000,618463624953,,,3.39838
2000,0.9,2000,426467453236,,,3.1424
2000,0.9,2000,835512248235,,,3.773
2000,0.9,2000,649114163456,,,3.52367
2000,0.9,2000,210689930084,,,4.99524
2000,0.9,2000,479246554722,,,6.13176
2200,0.9,2200,515944497419,,,5.50936
2200,0.9,2200,793218682397,,,4.72197
2200,0.9,2200,750680882183,,,4.89649
2200,0.9,2200,174169230770,,,4.35977
2200,0.9,2200,755818137692,,,4.61483
2200,0.9,2200,747477042371,,,4.23588
2400,0.9,2400,462300925426,,,5.79029
2400,0.9,2400,115505905654,,,5.71654
2400,0.9,2400,468566454368,,,11.0104
2400,0.9,2400,141846941602,,,6.88683
2400,0.9,2400,883412712554,,,5.66439
2400,0.9,2400,244066801465,,,6.08469
2600,0.9,2600,657010674814,,,5.75759
2600,0.9,2600,664256716281,,,7.92933
2600,0.9,2600,806718306812,,,8.78657
2600,0.9,2600,916634376208,,,7.19901
2600,0.9,2600,825365984153,,,8.86388
2600,0.9,2600,407474399601,,,8.47912
2800,0.9,2800,691821815210,,,11.5614
2800,0.9,2800,673059096013,,,10.6571
2800,0.9,2800,408552599807,,,9.709
2800,0.9,2800,816144060631,,,7.16103
2800,0.9,2800,3525870587,,,10.5282
2800,0.9,2800,222618719399,,,9.0761
3000,0.9,3000,68984350001,,,15.0082
3000,0.9,3000,314747571666,,,8.53082
3000,0.9,3000,812091302646,,,9.15666
3000,0.9,3000,872547616544,,,11.961
3000,0.9,3000,944751774370,,,13.7177
3000,0.9,3000,131017667624,,,13.2262
3200,0.9,3200,887134470419,,,14.9618
3200,0.9,3200,143053749231,,,14.5389
3200,0.9,3200,350674412359,,,14.201
3200,0.9,3200,526788254022,,,28.185
3200,0.9,3200,419992615727,,,17.0705
3200,0.9,3200,292867836470,,,13.775
3400,0.9,3400,600106791362,,,17.1708
3400,0.9,3400,840765182598,,,19.5681
3400,0.9,3400,292753511657,,,23.9724
3400,0.9,3400,621362278791,,,18.2105
3400,0.9,3400,71248752824,,,17.0172
3400,0.9,3400,348164586232,,,27.4955
3600,0.9,3600,878960605264,,,17.3602
3600,0.9,3600,390300101515,,,20.6959
3600,0.9,3600,656382798711,,,20.24
3600,0.9,3600,222607109927,,,20.9437
3600,0.9,3600,471093881008,,,20.9187
3600,0.9,3600,170240301281,,,21.1651
3800,0.9,3800,278400513333,,,26.0169
3800,0.9,3800,802063195397,,,23.127
3800,0.9,3800,936086398035,,,24.0112
3800,0.9,3800,520697762927,,,24.9555
3800,0.9,3800,948249598951,,,27.4382
3800,0.9,3800,794456817068,,,24.294
4000,0.9,4000,670298557974,,,29.2807
4000,0.9,4000,395777817037,,,29.4715
4000,0.9,4000,656026831342,,,32.8633
4000,0.9,4000,78767796817,,,26.5031
4000,0.9,4000,684930480257,,,31.1966
4000,0.9,4000,926520740263,,,28.7511
4200,0.9,4200,535042458431,,,39.806
4200,0.9,4200,122421298625,,,23.7368
4200,0.9,4200,794299565990,,,26.2242
4200,0.9,4200,139836347649,,,37.1052
4200,0.9,4200,336183340223,,,31.1545
4200,0.9,4200,558260121747,,,35.6714
4400,0.9,4400,910302562923,,,32.8491
4400,0.9,4400,588082947233,,,36.4315
4400,0.9,4400,485306254738,,,35.0281
4400,0.9,4400,851372617301,,,35.1322
4400,0.9,4400,279599756736,,,38.3571
4400,0.9,4400,308816236196,,,36.3126
4600,0.9,4600,486545420902,,,50.8683
4600,0.9,4600,857570139644,,,34.2161
4600,0.9,4600,170405772303,,,41.1306
4600,0.9,4600,130127688972,,,47.3523
4600,0.9,4600,82833635371,,,45.1636
4600,0.9,4600,899742076056,,,42.2548
4800,0.9,4800,696158992833,,,59.5013
4800,0.9,4800,353810786678,,,52.3998
4800,0.9,4800,914336738356,,,39.6366
4800,0.9,4800,395759253535,,,52.9952
4800,0.9,4800,954671702855,,,53.9502
4800,0.9,4800,889182233433,,,52.6395
5000,0.9,5000,899605496052,,,56.0548
5000,0.9,5000,128921434454,,,93.0182
5000,0.9,5000,467022253920,,,73.6753
5000,0.9,5000,22723505693,,,68.7373
5000,0.9,5000,39674919706,,,82.6718
5000,0.9,5000,770548524589,,,76.4763
